pickupArea,Percentage
1,0.42
2,0.14
3,0.85
4,0.29
5,0.12
6,1.89
7,0.76
8,15.02
9,0.06
10,0.05
11,0.05
12,0.08
13,0.03
14,0.08
15,0.05
16,0.2
17,0.06
18,0.06
19,0.11
20,0.03
21,0.12
22,0.26
23,0.56
24,1.59
25,1.38
26,0.47
27,0.61
28,12.01
29,1.09
30,0.33
31,0.42
32,17.82
33,8.9
34,2.04
35,0.67
36,0.2
37,0.51
38,0.26
39,0.18
40,0.11
41,0.38
42,0.5
43,1.15
44,2.62
45,0.33
46,0.73
47,0.47
48,0.51
49,3.81
50,0.86
51,0.92
52,0.23
53,2.51
54,0.45
55,0.09
56,0.64
57,0.05
58,0.03
59,0.15
60,0.48
61,0.14
62,0.02
63,0.08
64,0.03
65,0.11
66,0.32
67,0.27
68,0.68
69,1.6
70,0.48
71,2.01
72,0.41
73,2.39
74,0.14
75,1.36
76,2.71
77,0.5
