dropArea,Percentage
1,0.69
2,0.37
3,6.08
4,1.27
5,2.08
6,24.97
7,10.07
8,21.47
9,0.01
10,0.12
11,0.18
12,0.08
13,0.09
14,0.37
15,0.25
16,1.5
17,0.04
18,0.0
19,0.11
20,0.03
21,0.8
22,1.69
23,0.08
24,2.48
25,0.02
26,0.0
27,0.02
28,4.06
29,0.02
30,0.01
31,0.09
32,12.71
33,0.85
34,0.07
35,0.03
36,0.01
37,0.0
38,0.0
39,0.04
40,0.0
41,0.1
42,0.03
43,0.01
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.63
57,0.01
58,0.01
59,0.01
60,0.04
61,0.02
62,0.0
63,0.0
64,0.02
65,0.01
66,0.0
67,0.0
68,0.0
69,0.01
70,0.0
71,0.0
72,0.0
73,0.01
74,0.0
75,0.0
76,2.6
77,2.5
78,1.19
