pickupArea,Percentage
1,1.6
2,2.62
3,7.8
4,3.71
5,2.05
6,7.1
7,3.13
8,13.17
9,0.0
10,0.38
11,0.19
12,0.13
13,0.64
14,2.17
15,0.32
16,2.3
17,0.06
18,0.06
19,0.32
20,0.06
21,1.53
22,1.73
23,0.13
24,1.98
25,0.0
26,0.0
27,0.13
28,3.71
29,0.0
30,0.06
31,0.0
32,11.06
33,0.45
34,0.0
35,0.0
36,0.06
37,0.0
38,0.0
39,0.06
40,0.06
41,0.32
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.75
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,22.06
77,4.28
78,1.79
