dropArea,Percentage
1,11.2
2,16.78
3,4.03
4,5.41
5,0.66
6,1.86
7,0.94
8,6.33
9,0.02
10,0.41
11,0.8
12,0.48
13,3.28
14,3.05
15,1.05
16,1.21
17,0.14
18,0.04
19,0.51
20,1.93
21,0.35
22,0.64
23,0.21
24,0.55
25,0.09
26,0.0
27,0.44
28,1.49
29,0.11
30,0.14
31,0.05
32,2.61
33,0.25
34,0.02
35,0.05
36,0.04
37,0.0
38,0.05
39,0.04
40,0.02
41,0.12
42,0.04
43,0.02
44,0.0
45,0.02
46,0.14
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.46
57,0.0
58,0.02
59,0.0
60,0.02
61,0.0
62,0.0
63,0.0
64,0.02
65,0.0
66,0.0
67,0.0
68,0.02
69,0.02
70,0.0
71,0.02
72,0.0
73,0.0
74,0.0
75,0.0
76,8.27
77,10.54
78,13.01
