dropArea,Percentage
1,0.79
2,0.7
3,4.12
4,3.16
5,3.95
6,6.67
7,1.4
8,5.44
9,0.09
10,1.23
11,1.05
12,0.26
13,0.53
14,5.79
15,8.25
16,14.47
17,0.44
18,0.18
19,2.02
20,0.61
21,10.09
22,4.39
23,0.53
24,2.54
25,0.61
26,0.09
27,0.18
28,3.33
29,0.09
30,0.18
31,0.18
32,3.16
33,0.35
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.09
40,0.0
41,0.0
42,0.09
43,0.0
44,0.09
45,0.0
46,0.18
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.18
57,0.09
58,0.18
59,0.0
60,0.0
61,0.09
62,0.0
63,0.26
64,0.0
65,0.0
66,0.0
67,0.0
68,0.09
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,10.79
77,1.05
