dropArea,Percentage
1,0.27
2,0.23
3,1.01
4,0.57
5,1.23
6,4.7
7,5.3
8,27.51
9,0.02
10,0.15
11,0.05
12,0.02
13,0.05
14,0.49
15,0.35
16,0.7
17,0.02
18,0.0
19,0.25
20,0.27
21,1.16
22,5.39
23,1.74
24,19.37
25,0.29
26,0.02
27,0.2
28,10.68
29,0.04
30,0.11
31,0.85
32,11.16
33,1.43
34,0.11
35,0.06
36,0.0
37,0.01
38,0.0
39,0.05
40,0.05
41,0.13
42,0.01
43,0.02
44,0.0
45,0.0
46,0.01
47,0.0
48,0.0
49,0.0
50,0.01
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.42
57,0.01
58,0.02
59,0.06
60,0.2
61,0.11
62,0.0
63,0.01
64,0.0
65,0.01
66,0.0
67,0.01
68,0.01
69,0.04
70,0.0
71,0.01
72,0.01
73,0.01
74,0.0
75,0.01
76,2.28
77,0.69
