pickupArea,Percentage
1,0.08
2,0.05
3,0.36
4,0.06
5,0.06
6,2.1
7,2.24
8,35.6
9,0.0
10,0.01
11,0.02
12,0.01
13,0.01
14,0.05
15,0.02
16,0.04
17,0.0
18,0.0
19,0.01
20,0.0
21,0.03
22,0.14
23,0.01
24,0.76
25,0.01
26,0.0
27,0.01
28,11.94
29,0.01
30,0.01
31,0.02
32,31.43
33,2.5
34,0.05
35,0.07
36,0.01
37,0.0
38,0.01
39,0.04
40,0.01
41,0.2
42,0.02
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.1
57,0.0
58,0.01
59,0.01
60,0.01
61,0.01
62,0.0
63,0.0
64,0.0
65,0.0
66,0.01
67,0.0
68,0.0
69,0.01
70,0.0
71,0.01
72,0.0
73,0.01
74,0.0
75,0.0
76,9.47
77,0.26
