pickupArea,Percentage
1,0.0
2,0.3
3,1.06
4,0.15
5,0.15
6,2.88
7,4.85
8,22.58
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.15
17,0.0
18,0.0
19,0.0
20,0.0
21,0.15
22,0.61
23,0.0
24,0.76
25,0.15
26,0.0
27,0.0
28,3.64
29,0.0
30,0.0
31,0.0
32,13.18
33,0.15
34,0.15
35,0.0
36,0.0
37,0.0
38,0.0
39,0.15
40,0.0
41,0.3
42,0.0
43,0.3
44,0.0
45,0.15
46,0.3
47,0.0
48,0.0
49,0.3
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.39
57,0.0
58,0.0
59,0.0
60,0.0
61,0.3
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,42.12
77,0.76
