pickupArea,Percentage
1,0.76
2,0.65
3,1.07
4,0.17
5,0.08
6,0.85
7,0.62
8,10.39
9,0.0
10,0.17
11,0.0
12,0.0
13,0.0
14,0.03
15,0.06
16,0.2
17,0.06
18,0.0
19,0.17
20,0.2
21,0.11
22,0.14
23,0.73
24,0.65
25,1.52
26,0.51
27,0.4
28,16.2
29,1.78
30,0.17
31,0.51
32,16.12
33,3.47
34,0.76
35,1.98
36,2.06
37,0.93
38,2.79
39,0.85
40,0.59
41,1.27
42,1.04
43,1.3
44,1.92
45,0.37
46,1.07
47,0.76
48,1.5
49,2.43
50,0.4
51,0.54
52,0.25
53,1.81
54,0.34
55,0.11
56,0.56
57,0.08
58,0.17
59,0.14
60,0.2
61,0.4
62,0.08
63,0.14
64,0.0
65,0.31
66,0.45
67,0.34
68,0.96
69,1.61
70,0.51
71,1.47
72,0.85
73,3.92
74,0.23
75,3.08
76,0.87
77,0.79
