dropArea,Percentage
1,2.81
2,12.0
3,4.26
4,10.6
5,0.99
6,2.64
7,1.21
8,3.23
9,0.1
10,0.54
11,2.34
12,2.22
13,12.1
14,7.73
15,1.49
16,3.55
17,0.12
18,0.05
19,0.37
20,0.13
21,0.98
22,0.74
23,0.22
24,0.36
25,0.23
26,0.01
27,0.08
28,1.12
29,0.02
30,0.02
31,0.36
32,2.21
33,0.45
34,0.03
35,0.09
36,0.06
37,0.02
38,0.12
39,0.06
40,0.03
41,0.2
42,0.07
43,0.1
44,0.05
45,0.01
46,0.0
47,0.0
48,0.0
49,0.03
50,0.01
51,0.0
52,0.0
53,0.1
54,0.0
55,0.0
56,0.35
57,0.0
58,0.01
59,0.0
60,0.05
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.02
67,0.01
68,0.02
69,0.05
70,0.02
71,0.06
72,0.0
73,0.0
74,0.0
75,0.01
76,7.59
77,6.12
78,9.4
