dropArea,Percentage
1,0.76
2,0.38
3,0.38
4,0.38
5,0.0
6,2.27
7,1.52
8,12.5
9,0.0
10,0.0
11,0.38
12,0.0
13,0.0
14,0.0
15,0.38
16,0.0
17,0.0
18,0.0
19,0.38
20,0.38
21,0.0
22,0.0
23,1.89
24,0.0
25,4.92
26,0.38
27,0.76
28,4.55
29,0.0
30,1.52
31,1.89
32,4.92
33,3.79
34,1.89
35,0.0
36,0.0
37,0.0
38,0.76
39,0.0
40,0.38
41,0.76
42,0.76
43,0.0
44,1.89
45,1.14
46,0.76
47,0.0
48,0.38
49,2.27
50,3.79
51,0.76
52,0.0
53,0.76
54,0.0
55,0.38
56,3.79
57,0.38
58,1.52
59,0.38
60,0.0
61,1.14
62,0.76
63,5.68
64,0.0
65,1.14
66,1.52
67,2.27
68,3.41
69,1.14
70,1.52
71,0.76
72,0.38
73,1.89
74,0.0
75,0.0
76,1.14
77,0.76
78,9.47
