pickupArea,Percentage
1,0.07
2,0.15
3,0.47
4,0.11
5,0.13
6,1.58
7,1.17
8,30.46
9,0.01
10,0.18
11,0.4
12,0.03
13,0.04
14,0.08
15,0.09
16,0.34
17,0.01
18,0.0
19,0.0
20,0.0
21,0.13
22,0.22
23,0.0
24,0.59
25,0.02
26,0.0
27,0.02
28,4.01
29,0.0
30,0.0
31,0.01
32,27.49
33,4.85
34,0.04
35,0.01
36,0.01
37,0.0
38,0.01
39,0.01
40,0.0
41,0.06
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.48
57,0.0
58,0.0
59,0.0
60,0.01
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,26.41
77,0.27
