dropArea,Percentage
1,0.4
2,0.16
3,1.25
4,0.35
5,0.61
6,9.66
7,15.16
8,35.57
9,0.0
10,0.08
11,0.05
12,0.0
13,0.0
14,0.19
15,0.13
16,0.24
17,0.0
18,0.0
19,0.24
20,0.08
21,0.48
22,1.81
23,0.03
24,3.22
25,0.05
26,0.0
27,0.03
28,5.69
29,0.0
30,0.03
31,0.19
32,18.41
33,1.09
34,0.05
35,0.05
36,0.0
37,0.0
38,0.03
39,0.0
40,0.0
41,0.24
42,0.0
43,0.05
44,0.03
45,0.0
46,0.0
47,0.0
48,0.03
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.51
57,0.0
58,0.0
59,0.05
60,0.0
61,0.05
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,2.02
77,0.77
78,0.93
