pickupArea,Percentage
1,1.89
2,0.58
3,1.75
4,0.29
5,0.22
6,3.5
7,0.95
8,10.56
9,0.0
10,0.07
11,0.07
12,0.0
13,0.0
14,0.07
15,0.0
16,1.09
17,0.0
18,0.07
19,1.24
20,0.44
21,0.15
22,0.87
23,2.69
24,1.09
25,2.77
26,0.22
27,0.8
28,15.88
29,2.55
30,0.15
31,0.22
32,5.54
33,3.64
34,0.51
35,2.48
36,0.22
37,0.36
38,2.48
39,0.29
40,1.09
41,1.97
42,1.09
43,2.04
44,1.31
45,0.07
46,0.73
47,0.15
48,0.66
49,1.17
50,0.36
51,1.31
52,0.0
53,1.46
54,0.36
55,0.15
56,1.02
57,0.07
58,0.29
59,0.15
60,0.15
61,0.87
62,0.07
63,0.44
64,0.22
65,1.24
66,3.28
67,2.99
68,2.4
69,1.02
70,1.24
71,1.97
72,0.36
73,1.24
74,0.0
75,0.51
76,0.66
77,0.22
