pickupArea,Percentage
1,0.27
2,0.41
3,0.83
4,0.22
5,0.16
6,1.05
7,0.94
8,13.74
9,0.02
10,0.07
11,0.05
12,0.0
13,0.09
14,0.07
15,0.09
16,0.11
17,0.11
18,0.02
19,0.05
20,0.02
21,0.13
22,0.16
23,0.18
24,0.4
25,0.34
26,0.16
27,0.13
28,10.21
29,0.49
30,0.14
31,0.14
32,17.06
33,6.78
34,1.42
35,5.97
36,3.71
37,0.16
38,4.02
39,3.28
40,0.83
41,4.2
42,1.41
43,2.04
44,1.15
45,0.13
46,1.1
47,0.02
48,0.41
49,0.2
50,0.11
51,0.22
52,0.09
53,0.2
54,0.05
55,0.0
56,4.45
57,0.07
58,0.11
59,0.07
60,0.49
61,0.9
62,0.05
63,0.0
64,0.04
65,0.13
66,0.11
67,0.16
68,0.36
69,0.61
70,0.14
71,0.69
72,0.05
73,0.5
74,0.0
75,0.14
76,5.3
77,0.25
