dropArea,Percentage
1,0.87
2,3.9
3,0.89
4,1.59
5,1.13
6,1.08
7,0.89
8,6.15
9,1.0
10,21.25
11,7.12
12,2.01
13,0.7
14,1.01
15,4.7
16,1.85
17,2.72
18,0.46
19,1.01
20,0.15
21,0.82
22,0.87
23,0.52
24,2.12
25,0.36
26,0.01
27,0.31
28,4.05
29,0.03
30,0.04
31,0.12
32,4.5
33,0.56
34,0.15
35,0.1
36,0.05
37,0.01
38,0.08
39,0.04
40,0.0
41,0.14
42,0.07
43,0.11
44,0.03
45,0.0
46,0.1
47,0.0
48,0.03
49,0.03
50,0.0
51,0.03
52,0.01
53,0.0
54,0.0
55,0.0
56,0.31
57,0.0
58,0.03
59,0.01
60,0.05
61,0.04
62,0.01
63,0.0
64,0.0
65,0.0
66,0.0
67,0.01
68,0.03
69,0.07
70,0.01
71,0.03
72,0.03
73,0.08
74,0.0
75,0.0
76,22.18
77,1.34
