dropArea,Percentage
1,0.25
2,0.53
3,1.23
4,0.66
5,1.14
6,4.19
7,6.09
8,27.81
9,0.03
10,0.28
11,0.2
12,0.07
13,0.05
14,0.49
15,0.29
16,0.98
17,0.07
18,0.0
19,0.28
20,0.2
21,1.02
22,5.44
23,1.51
24,16.47
25,0.2
26,0.04
27,0.2
28,9.08
29,0.07
30,0.13
31,0.74
32,11.4
33,1.34
34,0.09
35,0.09
36,0.01
37,0.0
38,0.05
39,0.0
40,0.0
41,0.19
42,0.01
43,0.03
44,0.0
45,0.01
46,0.01
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.01
53,0.0
54,0.0
55,0.0
56,0.4
57,0.0
58,0.09
59,0.12
60,0.13
61,0.12
62,0.0
63,0.03
64,0.0
65,0.03
66,0.01
67,0.01
68,0.08
69,0.0
70,0.0
71,0.04
72,0.03
73,0.0
74,0.0
75,0.01
76,2.25
77,0.85
78,2.81
