pickupArea,Percentage
1,0.83
2,1.7
3,2.43
4,1.33
5,1.4
6,7.64
7,2.78
8,8.31
9,0.11
10,0.89
11,2.82
12,0.32
13,0.57
14,5.14
15,7.62
16,5.3
17,1.7
18,1.35
19,8.19
20,1.81
21,5.25
22,4.86
23,1.47
24,2.48
25,1.51
26,0.09
27,0.21
28,3.37
29,0.16
30,0.05
31,0.14
32,5.0
33,0.32
34,0.09
35,0.21
36,0.02
37,0.0
38,0.09
39,0.02
40,0.0
41,0.11
42,0.0
43,0.11
44,0.16
45,0.07
46,0.16
47,0.02
48,0.02
49,0.11
50,0.0
51,0.14
52,0.0
53,0.02
54,0.0
55,0.0
56,0.25
57,0.02
58,0.02
59,0.02
60,0.02
61,0.14
62,0.02
63,0.02
64,0.02
65,0.0
66,0.05
67,0.07
68,0.02
69,0.18
70,0.07
71,0.02
72,0.11
73,0.02
74,0.0
75,0.02
76,4.45
77,1.24
78,4.64
