dropArea,Percentage
1,0.65
2,0.22
3,1.31
4,0.22
5,1.31
6,5.23
7,3.92
8,23.09
9,0.0
10,0.22
11,0.0
12,0.0
13,0.0
14,0.22
15,0.0
16,0.22
17,0.0
18,0.0
19,0.44
20,0.22
21,0.44
22,1.31
23,0.22
24,3.27
25,0.0
26,0.0
27,0.0
28,7.84
29,0.22
30,0.44
31,0.22
32,27.67
33,6.1
34,0.87
35,1.09
36,0.0
37,0.0
38,0.0
39,0.87
40,0.0
41,3.49
42,0.44
43,0.22
44,0.22
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.96
57,0.0
58,0.22
59,0.22
60,0.22
61,0.0
62,0.22
63,0.44
64,0.22
65,0.22
66,0.22
67,0.0
68,0.0
69,0.44
70,0.44
71,0.0
72,0.22
73,0.22
74,0.65
75,0.22
76,0.87
77,0.87
