dropArea,Percentage
1,0.26
2,0.23
3,1.04
4,0.44
5,1.08
6,4.9
7,5.13
8,29.83
9,0.0
10,0.08
11,0.03
12,0.06
13,0.05
14,0.19
15,0.09
16,0.24
17,0.03
18,0.01
19,0.05
20,0.03
21,0.3
22,1.48
23,0.09
24,4.55
25,0.1
26,0.02
27,0.02
28,6.84
29,0.06
30,0.34
31,0.52
32,21.98
33,5.57
34,0.45
35,0.39
36,0.09
37,0.01
38,0.22
39,0.77
40,0.08
41,2.66
42,0.18
43,0.11
44,0.09
45,0.01
46,0.03
47,0.01
48,0.03
49,0.03
50,0.01
51,0.05
52,0.01
53,0.03
54,0.0
55,0.01
56,3.48
57,0.28
58,0.31
59,0.1
60,0.45
61,0.12
62,0.13
63,0.11
64,0.63
65,0.21
66,0.13
67,0.08
68,0.05
69,0.07
70,0.39
71,0.15
72,0.4
73,0.08
74,0.15
75,0.11
76,0.91
77,0.78
