dropArea,Percentage
1,0.21
2,0.1
3,0.62
4,0.31
5,0.1
6,0.41
7,0.52
8,4.95
9,0.0
10,0.21
11,0.0
12,0.1
13,0.0
14,0.1
15,0.0
16,0.62
17,0.0
18,0.0
19,0.52
20,0.0
21,0.21
22,0.1
23,0.0
24,1.44
25,2.58
26,0.41
27,0.93
28,6.81
29,0.52
30,0.52
31,2.06
32,6.81
33,3.1
34,3.2
35,1.24
36,0.31
37,1.86
38,1.34
39,3.72
40,0.83
41,2.68
42,0.93
43,1.65
44,2.48
45,0.21
46,0.31
47,0.21
48,1.03
49,4.75
50,1.55
51,1.34
52,0.1
53,1.44
54,0.0
55,0.31
56,3.3
57,0.1
58,0.1
59,0.21
60,0.52
61,0.41
62,0.0
63,0.0
64,0.62
65,0.52
66,0.93
67,1.03
68,1.75
69,2.58
70,4.02
71,3.3
72,3.72
73,4.23
74,0.93
75,3.3
76,2.06
77,0.62
