dropArea,Percentage
1,0.68
2,0.36
3,6.15
4,1.26
5,2.41
6,22.22
7,8.59
8,23.19
9,0.0
10,0.04
11,0.11
12,0.0
13,0.18
14,0.29
15,0.18
16,1.22
17,0.04
18,0.0
19,0.11
20,0.11
21,0.79
22,1.44
23,0.07
24,1.69
25,0.04
26,0.0
27,0.0
28,4.35
29,0.0
30,0.0
31,0.07
32,15.03
33,0.72
34,0.04
35,0.14
36,0.04
37,0.0
38,0.0
39,0.0
40,0.04
41,0.18
42,0.0
43,0.11
44,0.0
45,0.0
46,0.04
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.19
57,0.04
58,0.0
59,0.0
60,0.07
61,0.0
62,0.04
63,0.04
64,0.11
65,0.04
66,0.04
67,0.0
68,0.04
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.24
77,3.27
