dropArea,Percentage
1,0.42
2,1.27
3,0.7
4,0.14
5,0.14
6,0.85
7,0.42
8,6.76
9,0.0
10,0.0
11,0.56
12,0.14
13,0.0
14,0.28
15,0.99
16,0.28
17,0.42
18,0.0
19,0.85
20,0.28
21,1.97
22,0.85
23,0.56
24,3.1
25,0.85
26,0.42
27,1.13
28,16.48
29,2.68
30,9.15
31,3.24
32,6.2
33,2.54
34,0.28
35,0.7
36,0.28
37,0.28
38,0.42
39,0.28
40,0.42
41,0.85
42,1.13
43,0.85
44,0.28
45,0.14
46,0.28
47,0.0
48,0.0
49,0.14
50,0.14
51,0.28
52,0.0
53,0.0
54,0.0
55,0.0
56,6.62
57,0.7
58,2.39
59,0.42
60,0.7
61,1.41
62,0.28
63,0.42
64,0.7
65,0.28
66,0.14
67,0.42
68,1.13
69,1.83
70,0.7
71,0.56
72,0.0
73,0.0
74,0.0
75,0.14
76,2.25
77,0.7
78,7.75
