pickupArea,Percentage
1,0.66
2,0.09
3,1.99
4,0.85
5,0.66
6,10.15
7,3.51
8,23.91
9,0.0
10,0.09
11,0.09
12,0.0
13,0.0
14,0.28
15,0.09
16,0.85
17,0.0
18,0.0
19,0.09
20,0.0
21,0.09
22,0.38
23,0.0
24,1.52
25,0.0
26,0.0
27,0.0
28,6.36
29,0.0
30,0.0
31,0.0
32,23.53
33,0.38
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.09
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.42
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,21.35
77,1.04
78,0.47
