pickupArea,Percentage
1,0.02
2,0.05
3,0.25
4,0.06
5,0.05
6,1.24
7,0.81
8,31.66
9,0.0
10,0.05
11,0.05
12,0.03
13,0.01
14,0.0
15,0.03
16,0.08
17,0.0
18,0.0
19,0.02
20,0.0
21,0.02
22,0.12
23,0.0
24,0.38
25,0.0
26,0.0
27,0.06
28,6.84
29,0.0
30,0.0
31,0.0
32,42.3
33,6.71
34,0.04
35,0.02
36,0.0
37,0.0
38,0.0
39,0.03
40,0.01
41,0.07
42,0.02
43,0.02
44,0.01
45,0.0
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.38
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.01
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,8.27
77,0.2
