pickupArea,Percentage
1,0.01
2,0.02
3,0.1
4,0.02
5,0.1
6,2.13
7,1.82
8,35.25
9,0.0
10,0.0
11,0.1
12,0.0
13,0.0
14,0.2
15,0.01
16,0.07
17,0.0
18,0.0
19,0.0
20,0.0
21,0.04
22,0.79
23,0.04
24,3.84
25,0.0
26,0.0
27,0.0
28,15.79
29,0.01
30,0.0
31,0.02
32,27.14
33,0.59
34,0.08
35,0.01
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.01
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.38
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.01
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,10.39
77,0.04
