pickupArea,Percentage
1,0.02
2,0.01
3,0.07
4,0.0
5,0.01
6,0.6
7,0.65
8,30.83
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.01
15,0.01
16,0.0
17,0.0
18,0.0
19,0.0
20,0.01
21,0.01
22,0.06
23,0.01
24,0.46
25,0.01
26,0.0
27,0.02
28,16.15
29,0.01
30,0.01
31,0.04
32,43.44
33,1.98
34,0.01
35,0.03
36,0.0
37,0.0
38,0.01
39,0.02
40,0.0
41,0.03
42,0.0
43,0.0
44,0.01
45,0.0
46,0.0
47,0.01
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.07
57,0.0
58,0.0
59,0.01
60,0.01
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.03
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.27
77,0.08
