dropArea,Percentage
1,7.74
2,5.9
3,12.77
4,4.6
5,0.83
6,7.76
7,2.42
8,10.89
9,0.01
10,0.11
11,0.25
12,0.36
13,1.09
14,0.86
15,0.17
16,0.58
17,0.09
18,0.01
19,0.1
20,0.04
21,0.22
22,0.66
23,0.14
24,0.74
25,0.09
26,0.05
27,0.03
28,2.46
29,0.03
30,0.02
31,0.07
32,7.66
33,0.44
34,0.07
35,0.11
36,0.02
37,0.05
38,0.06
39,0.12
40,0.01
41,0.21
42,0.08
43,0.06
44,0.09
45,0.01
46,0.03
47,0.0
48,0.01
49,0.04
50,0.01
51,0.01
52,0.0
53,0.02
54,0.0
55,0.0
56,0.67
57,0.0
58,0.01
59,0.01
60,0.02
61,0.03
62,0.0
63,0.01
64,0.0
65,0.0
66,0.01
67,0.01
68,0.03
69,0.06
70,0.02
71,0.06
72,0.01
73,0.05
74,0.0
75,0.02
76,4.7
77,24.09
