dropArea,Percentage
1,0.38
2,0.28
3,1.03
4,0.19
5,0.09
6,2.63
7,4.14
8,31.58
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.19
17,0.0
18,0.0
19,0.09
20,0.0
21,0.0
22,1.03
23,0.0
24,2.63
25,0.28
26,0.0
27,0.0
28,10.81
29,0.0
30,0.09
31,0.19
32,25.75
33,3.85
34,0.28
35,0.0
36,0.0
37,0.09
38,0.09
39,0.19
40,0.0
41,0.94
42,0.0
43,0.47
44,0.0
45,0.0
46,0.0
47,0.0
48,0.09
49,0.0
50,0.0
51,0.09
52,0.0
53,0.0
54,0.0
55,0.0
56,2.54
57,0.0
58,0.28
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.09
67,0.09
68,0.0
69,0.09
70,0.09
71,0.09
72,0.0
73,0.0
74,0.0
75,0.09
76,7.8
77,0.56
78,0.75
