dropArea,Percentage
1,1.07
2,0.92
3,2.46
4,0.85
5,0.25
6,1.8
7,0.85
8,17.59
9,0.13
10,0.13
11,0.28
12,0.16
13,0.57
14,0.54
15,0.51
16,0.16
17,0.03
18,0.03
19,0.06
20,0.06
21,0.13
22,0.44
23,0.03
24,1.64
25,0.19
26,0.0
27,0.03
28,7.04
29,0.06
30,0.06
31,0.13
32,20.49
33,1.48
34,0.19
35,0.13
36,0.06
37,0.13
38,0.13
39,0.44
40,0.03
41,2.65
42,0.57
43,0.57
44,0.19
45,0.13
46,0.25
47,0.03
48,0.0
49,0.19
50,0.03
51,0.13
52,0.0
53,0.13
54,0.0
55,0.0
56,4.29
57,0.13
58,0.0
59,0.0
60,0.09
61,0.25
62,0.06
63,0.0
64,0.13
65,0.03
66,0.06
67,0.19
68,0.57
69,0.51
70,0.03
71,1.77
72,0.09
73,0.03
74,0.03
75,0.16
76,14.97
77,3.79
78,6.66
