dropArea,Percentage
1,2.03
2,2.63
3,4.05
4,10.15
5,10.1
6,12.15
7,5.05
8,8.14
9,0.09
10,0.51
11,0.34
12,0.14
13,0.8
14,3.5
15,0.84
16,4.47
17,0.2
18,0.03
19,0.53
20,0.02
21,2.56
22,2.79
23,0.32
24,2.92
25,0.18
26,0.02
27,0.32
28,2.67
29,0.06
30,0.08
31,0.06
32,4.77
33,0.3
34,0.07
35,0.07
36,0.06
37,0.04
38,0.03
39,0.03
40,0.02
41,0.1
42,0.02
43,0.09
44,0.02
45,0.0
46,0.0
47,0.01
48,0.03
49,0.07
50,0.03
51,0.01
52,0.0
53,0.02
54,0.0
55,0.0
56,1.03
57,0.0
58,0.02
59,0.01
60,0.04
61,0.02
62,0.03
63,0.03
64,0.01
65,0.02
66,0.16
67,0.03
68,0.1
69,0.03
70,0.03
71,0.05
72,0.03
73,0.03
74,0.0
75,0.01
76,9.13
77,2.5
78,3.19
