pickupArea,Percentage
1,0.0
2,0.1
3,0.1
4,0.0
5,0.0
6,0.1
7,0.97
8,9.51
9,0.0
10,0.1
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.19
24,0.39
25,0.1
26,0.0
27,0.0
28,12.51
29,0.1
30,0.1
31,0.29
32,11.93
33,7.86
34,0.97
35,2.33
36,1.16
37,0.87
38,2.23
39,1.94
40,1.16
41,6.21
42,3.3
43,1.45
44,3.01
45,0.68
46,0.48
47,0.0
48,0.0
49,1.36
50,0.29
51,0.19
52,0.19
53,0.48
54,0.0
55,0.1
56,5.14
57,0.19
58,0.1
59,0.1
60,0.48
61,0.58
62,0.39
63,0.0
64,0.0
65,0.1
66,0.0
67,0.48
68,2.81
69,11.15
70,0.1
71,0.48
72,0.19
73,0.19
74,0.0
75,0.39
76,1.75
77,0.0
78,2.62
