dropArea,Percentage
1,0.0
2,0.0
3,0.34
4,0.0
5,0.08
6,0.17
7,0.42
8,5.13
9,0.0
10,0.0
11,0.17
12,0.0
13,0.17
14,0.0
15,0.17
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.17
23,0.0
24,0.0
25,0.17
26,0.0
27,0.0
28,10.35
29,0.08
30,0.17
31,0.17
32,9.01
33,6.31
34,2.86
35,8.75
36,6.73
37,0.51
38,6.73
39,6.73
40,4.38
41,5.81
42,2.1
43,1.01
44,1.35
45,0.34
46,0.59
47,0.0
48,0.17
49,0.59
50,0.34
51,0.17
52,0.0
53,0.08
54,0.08
55,0.0
56,3.54
57,0.25
58,0.17
59,0.42
60,0.67
61,2.02
62,0.34
63,0.0
64,0.0
65,0.0
66,0.51
67,0.84
68,1.01
69,1.85
70,0.34
71,2.19
72,0.17
73,0.51
74,0.0
75,0.08
76,1.6
77,0.17
78,0.93
