pickupArea,Percentage
1,0.4
2,0.13
3,0.8
4,0.27
5,0.11
6,1.79
7,0.72
8,14.21
9,0.06
10,0.04
11,0.04
12,0.07
13,0.03
14,0.07
15,0.04
16,0.19
17,0.06
18,0.06
19,0.1
20,0.03
21,0.11
22,0.24
23,0.53
24,1.5
25,1.3
26,0.44
27,0.57
28,11.36
29,1.03
30,0.31
31,0.4
32,16.86
33,8.41
34,1.93
35,0.63
36,0.19
37,0.49
38,0.24
39,0.17
40,0.1
41,0.36
42,0.47
43,1.09
44,2.48
45,0.31
46,0.69
47,0.44
48,0.49
49,3.61
50,0.82
51,0.87
52,0.21
53,2.38
54,0.43
55,0.09
56,0.6
57,0.04
58,0.03
59,0.14
60,0.46
61,0.13
62,0.01
63,0.07
64,0.03
65,0.1
66,0.3
67,0.26
68,0.64
69,1.52
70,0.46
71,1.9
72,0.39
73,2.26
74,0.13
75,1.29
76,2.56
77,0.47
78,5.44
