pickupArea,Percentage
1,0.46
2,0.34
3,0.68
4,0.28
5,0.06
6,1.03
7,1.42
8,10.31
9,0.0
10,0.0
11,0.17
12,0.0
13,0.0
14,0.17
15,0.28
16,1.2
17,0.11
18,0.51
19,0.46
20,0.23
21,0.57
22,0.51
23,3.42
24,4.33
25,1.14
26,0.8
27,1.54
28,25.28
29,3.36
30,1.08
31,0.91
32,15.83
33,3.76
34,0.57
35,2.51
36,0.06
37,0.34
38,0.17
39,0.57
40,0.34
41,5.35
42,0.4
43,0.06
44,0.11
45,0.06
46,0.06
47,0.0
48,0.0
49,0.0
50,0.0
51,0.06
52,0.0
53,0.06
54,0.0
55,0.0
56,2.28
57,0.0
58,0.28
59,0.11
60,0.17
61,0.34
62,0.06
63,0.0
64,0.23
65,0.06
66,0.28
67,0.06
68,0.63
69,0.06
70,0.11
71,0.06
72,0.0
73,0.06
74,0.0
75,0.0
76,2.73
77,0.23
78,1.31
