pickupArea,Percentage
1,0.0
2,0.0
3,0.11
4,0.0
5,0.0
6,0.75
7,0.96
8,15.65
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.11
22,0.64
23,0.53
24,2.66
25,0.32
26,0.0
27,1.06
28,31.42
29,0.53
30,0.0
31,0.32
32,29.29
33,3.19
34,0.0
35,1.06
36,0.0
37,0.11
38,0.11
39,0.11
40,0.43
41,0.32
42,0.11
43,0.11
44,0.0
45,0.11
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.94
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.11
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.11
69,0.21
70,0.21
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.83
77,0.11
78,1.49
