dropArea,Percentage
1,0.17
2,0.0
3,0.35
4,0.7
5,0.35
6,4.2
7,2.27
8,19.41
9,0.0
10,0.0
11,0.17
12,0.0
13,0.0
14,0.0
15,0.7
16,1.05
17,0.0
18,0.0
19,0.0
20,0.0
21,0.52
22,0.7
23,0.17
24,4.37
25,0.0
26,0.17
27,0.0
28,12.76
29,0.17
30,0.52
31,2.45
32,17.31
33,10.84
34,5.24
35,0.87
36,0.35
37,0.17
38,0.7
39,0.35
40,0.35
41,0.87
42,0.35
43,0.35
44,0.17
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.92
57,0.0
58,0.52
59,0.87
60,3.67
61,0.35
62,0.0
63,0.0
64,0.17
65,0.0
66,0.0
67,0.0
68,0.0
69,0.17
70,0.0
71,0.17
72,0.17
73,0.0
74,0.17
75,0.0
76,2.27
77,0.35
