dropArea,Percentage
1,0.08
2,0.06
3,0.35
4,0.13
5,0.19
6,1.02
7,0.94
8,24.98
9,0.01
10,0.04
11,0.02
12,0.01
13,0.02
14,0.05
15,0.03
16,0.18
17,0.01
18,0.01
19,0.03
20,0.01
21,0.09
22,0.24
23,0.09
24,0.83
25,0.04
26,0.05
27,0.02
28,9.62
29,0.12
30,0.09
31,0.48
32,29.12
33,7.74
34,1.33
35,1.95
36,0.17
37,0.04
38,0.68
39,0.42
40,0.12
41,0.93
42,0.23
43,0.37
44,0.12
45,0.03
46,0.05
47,0.01
48,0.03
49,0.04
50,0.01
51,0.02
52,0.01
53,0.01
54,0.0
55,0.0
56,4.57
57,0.02
58,0.03
59,0.09
60,0.41
61,0.11
62,0.01
63,0.03
64,0.04
65,0.01
66,0.03
67,0.04
68,0.06
69,0.18
70,0.02
71,0.04
72,0.01
73,0.05
74,0.0
75,0.03
76,10.7
77,0.26
