pickupArea,Percentage
1,0.0
2,0.0
3,0.06
4,0.0
5,0.06
6,0.29
7,0.57
8,20.17
9,0.0
10,0.17
11,0.0
12,0.11
13,0.0
14,0.0
15,0.11
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.06
22,0.23
23,0.29
24,0.92
25,0.11
26,0.0
27,0.17
28,16.03
29,0.0
30,0.0
31,0.11
32,39.89
33,1.67
34,0.0
35,0.06
36,0.0
37,0.0
38,0.06
39,0.11
40,0.0
41,0.06
42,0.06
43,0.0
44,0.0
45,0.0
46,0.06
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.11
56,2.36
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.23
66,0.0
67,0.0
68,0.0
69,0.11
70,0.06
71,0.17
72,0.0
73,0.0
74,0.0
75,0.0
76,15.4
77,0.11
