pickupArea,Percentage
1,1.9
2,3.47
3,6.48
4,9.78
5,2.43
6,7.83
7,2.24
8,12.39
9,0.02
10,0.16
11,0.62
12,0.17
13,1.23
14,2.74
15,0.29
16,2.15
17,0.05
18,0.01
19,0.09
20,0.06
21,0.5
22,0.71
23,0.06
24,1.05
25,0.11
26,0.0
27,0.1
28,3.49
29,0.03
30,0.0
31,0.02
32,10.8
33,0.46
34,0.05
35,0.03
36,0.02
37,0.0
38,0.0
39,0.02
40,0.01
41,0.08
42,0.01
43,0.04
44,0.04
45,0.0
46,0.0
47,0.0
48,0.0
49,0.02
50,0.0
51,0.0
52,0.0
53,0.01
54,0.0
55,0.0
56,1.67
57,0.0
58,0.0
59,0.01
60,0.02
61,0.0
62,0.0
63,0.0
64,0.01
65,0.0
66,0.0
67,0.01
68,0.01
69,0.01
70,0.0
71,0.01
72,0.0
73,0.01
74,0.0
75,0.01
76,18.99
77,5.2
78,2.2
