dropArea,Percentage
1,0.84
2,0.75
3,1.83
4,1.48
5,1.87
6,6.87
7,6.13
8,29.93
9,0.21
10,0.98
11,0.29
12,0.46
13,0.27
14,0.65
15,0.51
16,0.82
17,0.26
18,0.02
19,0.12
20,0.06
21,0.61
22,2.25
23,0.15
24,4.22
25,0.07
26,0.01
27,0.03
28,6.88
29,0.03
30,0.06
31,0.24
32,20.36
33,2.73
34,0.12
35,0.17
36,0.0
37,0.0
38,0.1
39,0.22
40,0.01
41,0.87
42,0.04
43,0.05
44,0.01
45,0.01
46,0.0
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.44
57,0.0
58,0.01
59,0.07
60,0.12
61,0.02
62,0.01
63,0.01
64,0.01
65,0.02
66,0.0
67,0.0
68,0.0
69,0.02
70,0.02
71,0.01
72,0.02
73,0.0
74,0.02
75,0.04
76,3.89
77,1.68
