pickupArea,Percentage
1,0.29
2,0.14
3,0.86
4,0.0
5,0.14
6,3.86
7,0.57
8,17.45
9,0.0
10,0.14
11,0.29
12,0.0
13,0.14
14,0.29
15,0.14
16,0.14
17,0.0
18,0.0
19,0.57
20,0.29
21,1.14
22,0.86
23,0.0
24,2.58
25,0.14
26,0.0
27,0.86
28,16.02
29,1.72
30,2.43
31,4.29
32,13.3
33,2.72
34,0.86
35,0.14
36,0.29
37,0.14
38,0.43
39,0.57
40,1.29
41,0.57
42,0.43
43,0.14
44,0.0
45,0.0
46,0.14
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.14
54,0.0
55,0.0
56,7.44
57,0.86
58,2.0
59,2.29
60,1.29
61,0.86
62,0.57
63,0.57
64,0.0
65,0.14
66,0.29
67,0.43
68,0.0
69,0.0
70,0.29
71,0.0
72,0.0
73,0.0
74,0.14
75,0.29
76,6.01
77,0.0
