pickupArea,Percentage
1,23.21
2,10.29
3,7.26
4,4.24
5,1.06
6,6.02
7,1.36
8,6.67
9,0.0
10,0.1
11,0.14
12,0.23
13,0.74
14,1.77
15,0.15
16,2.67
17,0.02
18,0.0
19,0.08
20,0.01
21,0.21
22,0.54
23,0.31
24,0.87
25,0.11
26,0.03
27,0.04
28,2.03
29,0.17
30,0.04
31,0.03
32,2.85
33,0.25
34,0.05
35,0.12
36,0.01
37,0.01
38,0.11
39,0.08
40,0.02
41,0.1
42,0.1
43,0.39
44,0.19
45,0.02
46,0.3
47,0.02
48,0.05
49,0.17
50,0.04
51,0.02
52,0.0
53,0.04
54,0.0
55,0.0
56,0.27
57,0.01
58,0.03
59,0.01
60,0.04
61,0.08
62,0.0
63,0.01
64,0.0
65,0.03
66,0.25
67,0.04
68,0.11
69,0.25
70,0.13
71,0.38
72,0.01
73,0.11
74,0.0
75,0.01
76,4.09
77,12.37
78,6.4
