dropArea,Percentage
1,1.47
2,0.0
3,1.47
4,0.0
5,0.0
6,2.94
7,1.47
8,10.29
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,1.47
23,1.47
24,0.0
25,0.0
26,0.0
27,0.0
28,5.88
29,0.0
30,0.0
31,1.47
32,10.29
33,1.47
34,2.94
35,0.0
36,0.0
37,0.0
38,23.53
39,1.47
40,1.47
41,1.47
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,2.94
49,0.0
50,0.0
51,0.0
52,0.0
53,1.47
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,1.47
67,0.0
68,0.0
69,0.0
70,0.0
71,2.94
72,0.0
73,1.47
74,1.47
75,0.0
76,4.41
77,1.47
78,11.76
