dropArea,Percentage
1,0.56
2,0.93
3,1.56
4,1.1
5,1.63
6,2.19
7,1.2
8,5.85
9,0.14
10,1.29
11,1.46
12,0.22
13,0.42
14,3.44
15,7.57
16,6.22
17,1.88
18,1.02
19,13.62
20,2.17
21,4.08
22,6.25
23,2.98
24,3.02
25,3.25
26,0.25
27,0.53
28,4.44
29,0.2
30,0.49
31,0.29
32,3.08
33,0.34
34,0.14
35,0.22
36,0.05
37,0.22
38,0.05
39,0.05
40,0.03
41,0.14
42,0.08
43,0.07
44,0.17
45,0.03
46,0.08
47,0.02
48,0.03
49,0.14
50,0.05
51,0.08
52,0.02
53,0.0
54,0.0
55,0.0
56,0.56
57,0.03
58,0.14
59,0.05
60,0.05
61,0.14
62,0.07
63,0.0
64,0.02
65,0.0
66,0.03
67,0.29
68,0.39
69,0.27
70,0.0
71,0.03
72,0.02
73,0.1
74,0.02
75,0.59
76,3.36
77,0.69
78,7.8
