dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.75
7,0.0
8,29.82
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,7.02
29,0.0
30,1.75
31,0.0
32,1.75
33,1.75
34,3.51
35,0.0
36,0.0
37,1.75
38,1.75
39,0.0
40,0.0
41,0.0
42,1.75
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,5.26
57,0.0
58,1.75
59,3.51
60,0.0
61,0.0
62,3.51
63,1.75
64,3.51
65,3.51
66,5.26
67,7.02
68,7.02
69,0.0
70,3.51
71,1.75
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
