dropArea,Percentage
1,0.6
2,0.55
3,1.28
4,1.04
5,1.6
6,5.14
7,4.63
8,25.64
9,0.13
10,0.56
11,0.19
12,0.36
13,0.22
14,0.38
15,0.38
16,0.74
17,0.17
18,0.04
19,0.1
20,0.04
21,0.43
22,1.75
23,0.1
24,3.11
25,0.08
26,0.01
27,0.03
28,4.79
29,0.02
30,0.03
31,0.16
32,17.13
33,2.65
34,0.1
35,0.12
36,0.02
37,0.0
38,0.05
39,0.19
40,0.01
41,0.58
42,0.05
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.01
52,0.0
53,0.0
54,0.0
55,0.0
56,0.22
57,0.01
58,0.02
59,0.02
60,0.09
61,0.01
62,0.01
63,0.01
64,0.02
65,0.01
66,0.01
67,0.01
68,0.01
69,0.01
70,0.02
71,0.01
72,0.03
73,0.01
74,0.01
75,0.01
76,2.11
77,1.21
78,20.89
