dropArea,Percentage
1,10.06
2,22.14
3,4.36
4,6.34
5,1.65
6,2.58
7,1.53
8,4.69
9,0.04
10,0.73
11,0.49
12,0.89
13,3.11
14,3.15
15,0.56
16,1.26
17,0.1
18,0.01
19,0.31
20,0.5
21,0.7
22,0.5
23,0.24
24,0.67
25,0.25
26,0.01
27,0.11
28,1.38
29,0.04
30,0.07
31,0.07
32,2.52
33,0.3
34,0.04
35,0.18
36,0.06
37,0.05
38,0.11
39,0.04
40,0.02
41,0.24
42,0.06
43,0.07
44,0.04
45,0.01
46,0.06
47,0.0
48,0.04
49,0.09
50,0.01
51,0.0
52,0.0
53,0.01
54,0.0
55,0.0
56,0.37
57,0.0
58,0.03
59,0.31
60,0.02
61,0.03
62,0.0
63,0.01
64,0.01
65,0.0
66,0.06
67,0.03
68,0.05
69,0.06
70,0.02
71,0.04
72,0.0
73,0.06
74,0.0
75,0.03
76,4.71
77,9.25
78,12.39
