dropArea,Percentage
1,0.37
2,0.64
3,1.38
4,0.26
5,0.11
6,1.27
7,1.22
8,10.7
9,0.0
10,0.05
11,0.05
12,0.05
13,0.16
14,0.69
15,0.11
16,0.32
17,0.0
18,0.32
19,0.32
20,0.16
21,0.53
22,3.12
23,1.22
24,4.13
25,1.01
26,0.32
27,0.64
28,15.25
29,1.69
30,4.5
31,12.13
32,6.2
33,2.07
34,1.48
35,1.22
36,0.21
37,0.64
38,0.37
39,0.37
40,0.26
41,0.64
42,1.22
43,1.69
44,1.54
45,0.16
46,0.42
47,0.05
48,0.37
49,2.12
50,0.58
51,0.48
52,0.05
53,0.21
54,0.95
55,0.05
56,1.69
57,0.05
58,0.79
59,1.11
60,1.17
61,0.79
62,0.05
63,0.42
64,0.32
65,0.21
66,0.21
67,0.16
68,1.01
69,1.54
70,0.37
71,0.53
72,0.26
73,0.95
74,0.11
75,0.53
76,1.27
77,0.37
