dropArea,Percentage
1,0.32
2,1.08
3,1.63
4,1.78
5,0.27
6,1.32
7,0.6
8,3.17
9,0.69
10,7.86
11,26.68
12,2.49
13,1.45
14,3.34
15,11.38
16,2.71
17,2.34
18,0.23
19,2.36
20,0.08
21,0.8
22,0.44
23,0.21
24,1.2
25,0.76
26,0.01
27,0.02
28,2.65
29,0.02
30,0.02
31,0.03
32,2.74
33,0.25
34,0.22
35,0.03
36,0.01
37,0.02
38,0.02
39,0.03
40,0.0
41,0.06
42,0.03
43,0.02
44,0.01
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.01
52,0.0
53,0.0
54,0.0
55,0.01
56,0.23
57,0.01
58,0.01
59,0.01
60,0.03
61,0.03
62,0.0
63,0.0
64,0.0
65,0.0
66,0.01
67,0.02
68,0.01
69,0.02
70,0.0
71,0.02
72,0.0
73,0.0
74,0.0
75,0.01
76,6.24
77,1.21
78,10.67
