dropArea,Percentage
1,0.0
2,0.69
3,0.69
4,0.0
5,0.69
6,0.0
7,0.0
8,6.25
9,0.0
10,1.39
11,0.0
12,0.0
13,0.0
14,1.39
15,0.69
16,2.08
17,0.0
18,2.78
19,3.47
20,0.0
21,1.39
22,1.39
23,5.56
24,4.86
25,21.53
26,2.78
27,1.39
28,9.03
29,2.78
30,1.39
31,0.0
32,2.08
33,1.39
34,0.69
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.69
42,0.0
43,0.69
44,1.39
45,0.0
46,0.69
47,0.0
48,0.0
49,0.69
50,0.0
51,0.0
52,0.69
53,0.0
54,0.69
55,0.0
56,1.39
57,0.0
58,0.0
59,0.69
60,0.0
61,2.08
62,0.0
63,2.08
64,0.0
65,0.0
66,1.39
67,0.69
68,1.39
69,1.39
70,0.0
71,1.39
72,0.0
73,0.69
74,0.0
75,0.0
76,4.86
77,0.0
