pickupArea,Percentage
1,17.31
2,6.88
3,6.84
4,2.27
5,0.55
6,6.7
7,1.78
8,11.14
9,0.01
10,0.11
11,0.14
12,0.12
13,0.41
14,1.03
15,0.09
16,1.44
17,0.01
18,0.0
19,0.06
20,0.19
21,0.14
22,0.49
23,0.15
24,0.73
25,0.09
26,0.01
27,0.03
28,3.27
29,0.09
30,0.03
31,0.03
32,7.21
33,0.42
34,0.03
35,0.05
36,0.01
37,0.01
38,0.05
39,0.06
40,0.02
41,0.09
42,0.05
43,0.16
44,0.07
45,0.01
46,0.12
47,0.01
48,0.02
49,0.07
50,0.02
51,0.01
52,0.0
53,0.02
54,0.0
55,0.0
56,1.42
57,0.01
58,0.03
59,0.01
60,0.03
61,0.03
62,0.0
63,0.01
64,0.0
65,0.01
66,0.09
67,0.02
68,0.05
69,0.1
70,0.05
71,0.14
72,0.0
73,0.04
74,0.0
75,0.0
76,12.72
77,10.91
78,3.73
