pickupArea,Percentage
1,0.25
2,0.17
3,1.77
4,0.34
5,0.0
6,0.59
7,0.42
8,6.99
9,0.08
10,0.0
11,0.0
12,0.0
13,0.0
14,0.08
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.08
22,1.94
23,0.76
24,0.42
25,2.1
26,1.26
27,0.51
28,15.07
29,2.02
30,1.09
31,1.52
32,15.57
33,12.96
34,0.93
35,1.26
36,0.84
37,0.76
38,1.18
39,0.59
40,0.42
41,1.77
42,0.59
43,2.19
44,1.68
45,0.17
46,0.76
47,1.18
48,0.25
49,1.77
50,1.01
51,0.17
52,0.0
53,1.01
54,1.68
55,0.08
56,0.67
57,0.08
58,0.0
59,0.0
60,0.25
61,0.34
62,0.0
63,0.0
64,0.25
65,0.17
66,0.67
67,0.76
68,2.27
69,2.61
70,0.67
71,1.94
72,0.0
73,1.77
74,0.0
75,0.08
76,0.84
77,0.34
