Date,Count
2019-01-21,1
2019-01-31,1
2019-02-07,1
2019-03-13,1
2019-03-19,1
2019-04-09,2
2019-05-06,1
2019-05-08,1
2019-05-10,1
2019-05-18,1
2019-05-20,1
2019-05-22,1
2019-06-05,1
2019-06-06,1
2019-06-20,1
2019-06-21,1
2019-06-27,1
2019-06-28,1
2019-07-28,1
2019-08-03,1
2019-08-22,1
2019-08-25,1
2019-08-28,1
2019-09-02,1
2019-09-09,1
2019-09-10,1
2019-09-15,1
2019-09-19,1
2019-09-26,1
2019-10-10,1
2019-10-11,1
2019-10-15,1
2019-10-17,1
2019-10-18,1
2019-10-23,1
2019-11-13,1
2019-12-01,2
2019-12-19,1
2019-12-20,1
