Date,Count
2019-01-01,36
2019-01-02,15
2019-01-03,16
2019-01-04,14
2019-01-05,16
2019-01-06,25
2019-01-07,12
2019-01-08,7
2019-01-09,15
2019-01-10,15
2019-01-11,20
2019-01-12,15
2019-01-13,16
2019-01-14,17
2019-01-15,15
2019-01-16,13
2019-01-17,12
2019-01-18,18
2019-01-19,16
2019-01-20,18
2019-01-21,14
2019-01-22,9
2019-01-23,14
2019-01-24,18
2019-01-25,19
2019-01-26,15
2019-01-27,12
2019-01-28,11
2019-01-29,8
2019-01-30,10
2019-01-31,15
2019-02-01,15
2019-02-02,30
2019-02-03,27
2019-02-04,12
2019-02-05,16
2019-02-06,16
2019-02-07,15
2019-02-08,20
2019-02-09,14
2019-02-10,23
2019-02-11,13
2019-02-12,10
2019-02-13,9
2019-02-14,18
2019-02-15,14
2019-02-16,23
2019-02-17,23
2019-02-18,13
2019-02-19,13
2019-02-20,9
2019-02-21,15
2019-02-22,16
2019-02-23,17
2019-02-24,26
2019-02-25,16
2019-02-26,13
2019-02-27,15
2019-02-28,18
2019-03-01,21
2019-03-02,15
2019-03-03,18
2019-03-04,14
2019-03-05,15
2019-03-06,13
2019-03-07,11
2019-03-08,13
2019-03-09,15
2019-03-10,16
2019-03-11,19
2019-03-12,12
2019-03-13,15
2019-03-14,19
2019-03-15,19
2019-03-16,22
2019-03-17,29
2019-03-18,24
2019-03-19,13
2019-03-20,14
2019-03-21,19
2019-03-22,18
2019-03-23,21
2019-03-24,22
2019-03-25,16
2019-03-26,17
2019-03-27,15
2019-03-28,20
2019-03-29,17
2019-03-30,10
2019-03-31,25
2019-04-01,18
2019-04-02,14
2019-04-03,18
2019-04-04,18
2019-04-05,16
2019-04-06,13
2019-04-07,5
2019-04-08,5
2019-04-09,2
2019-04-10,4
2019-04-11,1
2019-04-12,4
2019-04-13,8
2019-04-14,26
2019-04-15,15
2019-04-16,14
2019-04-17,17
2019-04-18,19
2019-04-19,19
2019-04-20,16
2019-04-21,23
2019-04-22,12
2019-04-23,17
2019-04-24,23
2019-04-25,12
2019-04-26,17
2019-04-27,11
2019-04-28,20
2019-04-29,9
2019-04-30,11
2019-05-01,21
2019-05-02,17
2019-05-03,14
2019-05-04,12
2019-05-05,28
2019-05-06,18
2019-05-07,13
2019-05-08,13
2019-05-09,11
2019-05-10,18
2019-05-11,19
2019-05-12,27
2019-05-13,20
2019-05-14,16
2019-05-15,9
2019-05-16,15
2019-05-17,14
2019-05-18,18
2019-05-19,20
2019-05-20,13
2019-05-21,9
2019-05-22,8
2019-05-23,14
2019-05-24,22
2019-05-25,15
2019-05-26,28
2019-05-27,11
2019-05-28,12
2019-05-29,13
2019-05-30,11
2019-05-31,14
2019-06-01,26
2019-06-02,23
2019-06-03,15
2019-06-04,11
2019-06-05,22
2019-06-06,18
2019-06-07,11
2019-06-08,16
2019-06-09,17
2019-06-10,17
2019-06-11,13
2019-06-12,17
2019-06-13,13
2019-06-14,14
2019-06-15,17
2019-06-16,22
2019-06-17,17
2019-06-18,15
2019-06-19,13
2019-06-20,12
2019-06-21,21
2019-06-22,16
2019-06-23,23
2019-06-24,17
2019-06-25,17
2019-06-26,11
2019-06-27,18
2019-06-28,17
2019-06-29,15
2019-06-30,19
2019-07-01,14
2019-07-02,11
2019-07-03,19
2019-07-04,15
2019-07-05,17
2019-07-06,15
2019-07-07,17
2019-07-08,12
2019-07-09,10
2019-07-10,10
2019-07-11,16
2019-07-12,10
2019-07-13,12
2019-07-14,19
2019-07-15,14
2019-07-16,6
2019-07-17,13
2019-07-18,14
2019-07-19,29
2019-07-20,23
2019-07-21,19
2019-07-22,11
2019-07-23,11
2019-07-24,10
2019-07-25,17
2019-07-26,13
2019-07-27,17
2019-07-28,21
2019-07-29,9
2019-07-30,15
2019-07-31,17
2019-08-01,15
2019-08-02,19
2019-08-03,16
2019-08-04,26
2019-08-05,19
2019-08-06,11
2019-08-07,14
2019-08-08,14
2019-08-09,15
2019-08-10,16
2019-08-11,18
2019-08-12,15
2019-08-13,12
2019-08-14,8
2019-08-15,12
2019-08-16,16
2019-08-17,12
2019-08-18,18
2019-08-19,7
2019-08-20,16
2019-08-21,16
2019-08-22,10
2019-08-23,11
2019-08-24,12
2019-08-25,18
2019-08-26,18
2019-08-27,11
2019-08-28,12
2019-08-29,13
2019-08-30,14
2019-08-31,17
2019-09-01,21
2019-09-02,12
2019-09-03,9
2019-09-04,18
2019-09-05,19
2019-09-06,12
2019-09-07,13
2019-09-08,15
2019-09-09,8
2019-09-10,12
2019-09-11,17
2019-09-12,14
2019-09-13,13
2019-09-14,17
2019-09-15,18
2019-09-16,18
2019-09-17,14
2019-09-18,15
2019-09-19,21
2019-09-20,19
2019-09-21,8
2019-09-22,23
2019-09-23,10
2019-09-24,11
2019-09-25,9
2019-09-26,14
2019-09-27,15
2019-09-28,8
2019-09-29,12
2019-09-30,18
2019-10-01,13
2019-10-02,14
2019-10-03,16
2019-10-04,16
2019-10-05,15
2019-10-06,19
2019-10-07,6
2019-10-08,14
2019-10-09,11
2019-10-10,6
2019-10-11,10
2019-10-12,11
2019-10-13,16
2019-10-14,9
2019-10-15,12
2019-10-16,13
2019-10-17,16
2019-10-18,14
2019-10-19,13
2019-10-20,14
2019-10-21,18
2019-10-22,18
2019-10-23,9
2019-10-24,16
2019-10-25,22
2019-10-26,12
2019-10-27,11
2019-10-28,12
2019-10-29,14
2019-10-30,11
2019-10-31,14
2019-11-01,19
2019-11-02,19
2019-11-03,18
2019-11-04,19
2019-11-05,8
2019-11-06,12
2019-11-07,20
2019-11-08,18
2019-11-09,15
2019-11-10,17
2019-11-11,11
2019-11-12,7
2019-11-13,10
2019-11-14,15
2019-11-15,11
2019-11-16,18
2019-11-17,19
2019-11-18,17
2019-11-19,11
2019-11-20,10
2019-11-21,20
2019-11-22,16
2019-11-23,11
2019-11-24,15
2019-11-25,15
2019-11-26,13
2019-11-27,6
2019-11-28,11
2019-11-29,10
2019-11-30,16
2019-12-01,10
2019-12-02,13
2019-12-03,16
2019-12-04,21
2019-12-05,10
2019-12-06,13
2019-12-07,17
2019-12-08,13
2019-12-09,16
2019-12-10,12
2019-12-11,17
2019-12-12,8
2019-12-13,6
2019-12-14,15
2019-12-15,20
2019-12-16,19
2019-12-17,14
2019-12-18,20
2019-12-19,11
2019-12-20,12
2019-12-21,20
2019-12-22,19
2019-12-23,23
2019-12-24,13
2019-12-25,11
2019-12-26,10
2019-12-27,15
2019-12-28,8
2019-12-29,24
2019-12-30,11
2019-12-31,18
