pickupArea,Percentage
1,2.46
2,3.66
3,2.84
4,0.92
5,0.27
6,6.41
7,4.98
8,13.75
9,0.05
10,0.2
11,0.38
12,0.2
13,0.2
14,1.83
15,2.12
16,2.46
17,0.14
18,0.04
19,2.32
20,1.87
21,5.89
22,9.0
23,1.87
24,6.65
25,0.38
26,0.11
27,0.16
28,7.97
29,0.11
30,0.09
31,0.07
32,6.85
33,0.33
34,0.13
35,0.25
36,0.0
37,0.0
38,0.04
39,0.02
40,0.05
41,0.04
42,0.02
43,0.02
44,0.04
45,0.0
46,0.0
47,0.0
48,0.0
49,0.02
50,0.0
51,0.02
52,0.0
53,0.02
54,0.0
55,0.0
56,1.38
57,0.02
58,0.04
59,0.02
60,0.02
61,0.02
62,0.02
63,0.04
64,0.02
65,0.04
66,0.04
67,0.04
68,0.02
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.43
76,8.6
77,0.58
78,1.48
