pickupArea,Percentage
1,0.1
2,0.03
3,0.54
4,0.1
5,0.03
6,1.49
7,0.89
8,18.74
9,0.0
10,0.03
11,0.06
12,0.0
13,0.0
14,0.06
15,0.0
16,0.06
17,0.0
18,0.0
19,0.0
20,0.0
21,0.13
22,0.57
23,0.06
24,1.3
25,0.13
26,0.0
27,0.03
28,15.4
29,0.06
30,0.16
31,1.97
32,22.42
33,7.43
34,3.11
35,1.71
36,0.25
37,0.03
38,0.32
39,0.22
40,0.13
41,0.51
42,0.03
43,0.06
44,0.1
45,0.0
46,0.0
47,0.0
48,0.06
49,0.1
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,7.15
57,0.03
58,0.19
59,1.08
60,5.08
61,0.29
62,0.1
63,0.06
64,0.1
65,0.06
66,0.0
67,0.0
68,0.03
69,0.16
70,0.1
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,6.22
77,0.0
78,0.92
