pickupArea,Percentage
1,0.0
2,0.0
3,0.24
4,0.24
5,0.0
6,0.24
7,0.24
8,18.25
9,0.0
10,0.0
11,0.24
12,0.0
13,0.0
14,0.0
15,0.0
16,0.24
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.24
25,0.0
26,0.0
27,0.0
28,11.92
29,0.0
30,0.0
31,0.0
32,30.41
33,10.71
34,0.24
35,0.49
36,0.0
37,0.0
38,1.7
39,1.22
40,0.24
41,2.43
42,1.46
43,0.73
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.49
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.62
57,0.0
58,0.0
59,0.0
60,0.24
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.24
69,0.0
70,0.0
71,0.0
72,0.0
73,0.24
74,0.0
75,0.0
76,10.95
77,0.0
78,1.7
