dropArea,Percentage
1,0.48
2,0.2
3,0.4
4,0.4
5,0.24
6,3.19
7,1.28
8,9.7
9,0.08
10,0.04
11,0.16
12,0.12
13,0.2
14,0.12
15,0.08
16,0.04
17,0.04
18,0.04
19,0.16
20,0.12
21,0.2
22,0.72
23,0.16
24,3.79
25,1.44
26,0.52
27,0.44
28,9.15
29,0.32
30,0.6
31,1.16
32,7.79
33,8.15
34,5.39
35,1.52
36,0.36
37,1.68
38,1.12
39,0.4
40,0.28
41,0.52
42,0.96
43,1.12
44,2.48
45,0.28
46,1.24
47,0.12
48,0.4
49,4.07
50,1.16
51,1.28
52,0.0
53,0.56
54,0.36
55,0.08
56,1.36
57,0.08
58,0.28
59,0.32
60,1.6
61,0.36
62,0.04
63,0.2
64,0.16
65,0.24
66,0.6
67,0.28
68,1.52
69,3.63
70,0.28
71,0.8
72,0.08
73,1.08
74,0.04
75,0.76
76,2.6
77,0.32
78,6.51
