dropArea,Percentage
1,0.27
2,0.31
3,0.98
4,0.55
5,0.89
6,4.54
7,4.33
8,27.32
9,0.01
10,0.07
11,0.04
12,0.09
13,0.06
14,0.16
15,0.12
16,0.31
17,0.02
18,0.02
19,0.04
20,0.03
21,0.19
22,1.22
23,0.11
24,3.46
25,0.13
26,0.02
27,0.05
28,6.24
29,0.06
30,0.24
31,0.42
32,19.47
33,5.15
34,0.15
35,0.28
36,0.04
37,0.02
38,0.2
39,0.68
40,0.05
41,2.1
42,0.19
43,0.1
44,0.08
45,0.03
46,0.02
47,0.01
48,0.04
49,0.04
50,0.01
51,0.02
52,0.02
53,0.02
54,0.01
55,0.0
56,2.04
57,0.18
58,0.11
59,0.15
60,0.42
61,0.11
62,0.08
63,0.11
64,0.45
65,0.24
66,0.11
67,0.08
68,0.04
69,0.08
70,0.35
71,0.1
72,0.39
73,0.05
74,0.14
75,0.12
76,1.18
77,0.67
78,11.81
