pickupArea,Percentage
1,0.0
2,0.25
3,1.0
4,0.25
5,0.0
6,1.0
7,1.5
8,36.75
9,0.0
10,0.0
11,0.0
12,0.25
13,0.0
14,0.0
15,0.0
16,0.25
17,0.0
18,0.25
19,0.0
20,0.0
21,0.0
22,0.25
23,0.0
24,0.25
25,0.0
26,0.0
27,0.0
28,5.75
29,0.0
30,0.0
31,0.0
32,18.75
33,5.75
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,2.75
42,0.25
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.25
52,0.0
53,0.0
54,0.0
55,0.0
56,0.75
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.25
72,0.0
73,0.0
74,0.0
75,0.0
76,20.0
77,0.0
78,3.5
