dropArea,Percentage
1,0.31
2,0.14
3,0.92
4,0.43
5,0.94
6,4.37
7,4.31
8,25.19
9,0.02
10,0.04
11,0.03
12,0.04
13,0.06
14,0.15
15,0.12
16,0.3
17,0.05
18,0.01
19,0.06
20,0.04
21,0.2
22,1.33
23,0.37
24,3.47
25,0.2
26,0.02
27,0.07
28,5.97
29,0.13
30,0.17
31,0.49
32,18.27
33,5.12
34,0.21
35,0.32
36,0.12
37,0.03
38,0.17
39,0.57
40,0.06
41,2.07
42,0.21
43,0.4
44,0.15
45,0.03
46,0.07
47,0.01
48,0.07
49,0.13
50,0.04
51,0.03
52,0.01
53,0.04
54,0.03
55,0.01
56,3.88
57,0.24
58,0.23
59,0.18
60,0.49
61,0.1
62,0.1
63,0.15
64,0.64
65,0.24
66,0.16
67,0.07
68,0.11
69,0.11
70,0.44
71,0.12
72,0.44
73,0.1
74,0.21
75,0.16
76,0.74
77,0.67
78,12.33
