pickupArea,Percentage
1,0.11
2,0.12
3,0.5
4,0.07
5,0.06
6,1.55
7,1.19
8,34.21
9,0.0
10,0.0
11,0.24
12,0.0
13,0.0
14,0.04
15,0.01
16,0.04
17,0.0
18,0.0
19,0.01
20,0.0
21,0.08
22,0.06
23,0.02
24,0.47
25,0.01
26,0.0
27,0.02
28,5.04
29,0.0
30,0.1
31,0.08
32,32.32
33,7.95
34,0.58
35,0.04
36,0.02
37,0.0
38,0.02
39,0.12
40,0.01
41,0.18
42,0.02
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.04
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,9.22
57,0.02
58,0.03
59,0.05
60,0.05
61,0.0
62,0.04
63,0.02
64,0.03
65,0.0
66,0.02
67,0.02
68,0.02
69,0.0
70,0.04
71,0.01
72,0.01
73,0.0
74,0.01
75,0.0
76,3.89
77,0.22
78,0.99
