dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.4
5,1.2
6,3.19
7,1.59
8,13.94
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.4
15,0.0
16,0.8
17,0.0
18,0.0
19,0.4
20,0.0
21,0.4
22,1.59
23,0.4
24,7.17
25,1.2
26,0.4
27,0.4
28,15.14
29,1.2
30,0.4
31,11.16
32,13.15
33,7.97
34,0.8
35,0.4
36,0.0
37,0.0
38,0.0
39,0.4
40,0.0
41,0.8
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,5.18
57,0.0
58,1.59
59,1.59
60,1.59
61,0.4
62,0.0
63,0.4
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.8
70,0.0
71,0.0
72,0.8
73,0.0
74,0.0
75,0.0
76,2.39
77,0.4
